SearchBayesianSkopt: New best config found. Config 0: {'topK': 602, 'shrink': 1217, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.1438101527187219, 'tversky_beta': 1.1231954018014585} - results: ROC_AUC: 0.0815896, PRECISION: 0.0159387, PRECISION_RECALL_MIN_DEN: 0.0651342, RECALL: 0.0637252, MAP: 0.0276762, MRR: 0.0554131, NDCG: 0.0426106, F1: 0.0254995, HIT_RATE: 0.1593865, ARHR: 0.0599486, NOVELTY: 0.0049641, AVERAGE_POPULARITY: 0.0183915, DIVERSITY_MEAN_INTER_LIST: 0.9961212, DIVERSITY_HERFINDAHL: 0.9995928, COVERAGE_ITEM: 0.4816939, COVERAGE_ITEM_CORRECT: 0.0282579, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0874544, DIVERSITY_GINI: 0.2099879, SHANNON_ENTROPY: 12.5937256, 
SearchBayesianSkopt: Config 943 is suboptimal. Config: {'topK': 1067, 'shrink': 257, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.4159619381018242, 'tversky_beta': 1.9384460976640978} - results: ROC_AUC: 0.0811015, PRECISION: 0.0157833, PRECISION_RECALL_MIN_DEN: 0.0642034, RECALL: 0.0627628, MAP: 0.0277927, MRR: 0.0557874, NDCG: 0.0425021, F1: 0.0252236, HIT_RATE: 0.1578334, ARHR: 0.0604327, NOVELTY: 0.0049684, AVERAGE_POPULARITY: 0.0184240, DIVERSITY_MEAN_INTER_LIST: 0.9960765, DIVERSITY_HERFINDAHL: 0.9995883, COVERAGE_ITEM: 0.4734167, COVERAGE_ITEM_CORRECT: 0.0280269, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0864477, DIVERSITY_GINI: 0.2052011, SHANNON_ENTROPY: 12.5676906, 
SearchBayesianSkopt: Config 944 is suboptimal. Config: {'topK': 63, 'shrink': 2240, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.7807856244327323, 'tversky_beta': 1.5294172364789453} - results: ROC_AUC: 0.0858488, PRECISION: 0.0169482, PRECISION_RECALL_MIN_DEN: 0.0685710, RECALL: 0.0671546, MAP: 0.0294388, MRR: 0.0589879, NDCG: 0.0452852, F1: 0.0270656, HIT_RATE: 0.1694817, ARHR: 0.0645226, NOVELTY: 0.0049507, AVERAGE_POPULARITY: 0.0182847, DIVERSITY_MEAN_INTER_LIST: 0.9969772, DIVERSITY_HERFINDAHL: 0.9996784, COVERAGE_ITEM: 0.5638499, COVERAGE_ITEM_CORRECT: 0.0309528, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0913552, DIVERSITY_GINI: 0.2746126, SHANNON_ENTROPY: 12.9957001, 
SearchBayesianSkopt: Config 945 is suboptimal. Config: {'topK': 511, 'shrink': 1430, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.640736508067423, 'tversky_beta': 0.10411642354357367} - results: ROC_AUC: 0.0817344, PRECISION: 0.0161328, PRECISION_RECALL_MIN_DEN: 0.0666990, RECALL: 0.0652785, MAP: 0.0280511, MRR: 0.0559896, NDCG: 0.0432786, F1: 0.0258717, HIT_RATE: 0.1613279, ARHR: 0.0605682, NOVELTY: 0.0049649, AVERAGE_POPULARITY: 0.0183580, DIVERSITY_MEAN_INTER_LIST: 0.9962787, DIVERSITY_HERFINDAHL: 0.9996085, COVERAGE_ITEM: 0.4903946, COVERAGE_ITEM_CORRECT: 0.0287969, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0887127, DIVERSITY_GINI: 0.2172841, SHANNON_ENTROPY: 12.6472019, 
SearchBayesianSkopt: Config 946 is suboptimal. Config: {'topK': 93, 'shrink': 581, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.3553562436535755, 'tversky_beta': 0.10123089902676921} - results: ROC_AUC: 0.0852533, PRECISION: 0.0172588, PRECISION_RECALL_MIN_DEN: 0.0694635, RECALL: 0.0680369, MAP: 0.0291074, MRR: 0.0580711, NDCG: 0.0451987, F1: 0.0275333, HIT_RATE: 0.1725878, ARHR: 0.0636790, NOVELTY: 0.0049464, AVERAGE_POPULARITY: 0.0185045, DIVERSITY_MEAN_INTER_LIST: 0.9969854, DIVERSITY_HERFINDAHL: 0.9996792, COVERAGE_ITEM: 0.5542252, COVERAGE_ITEM_CORRECT: 0.0311453, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0926136, DIVERSITY_GINI: 0.2674061, SHANNON_ENTROPY: 12.9641674, 
SearchBayesianSkopt: Config 947 is suboptimal. Config: {'topK': 525, 'shrink': 2856, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.8544525532216047, 'tversky_beta': 1.5178088899098026} - results: ROC_AUC: 0.0815696, PRECISION: 0.0160357, PRECISION_RECALL_MIN_DEN: 0.0663959, RECALL: 0.0649891, MAP: 0.0279589, MRR: 0.0555827, NDCG: 0.0430957, F1: 0.0257241, HIT_RATE: 0.1603572, ARHR: 0.0601321, NOVELTY: 0.0049662, AVERAGE_POPULARITY: 0.0183297, DIVERSITY_MEAN_INTER_LIST: 0.9961714, DIVERSITY_HERFINDAHL: 0.9995978, COVERAGE_ITEM: 0.4860828, COVERAGE_ITEM_CORRECT: 0.0285659, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0883352, DIVERSITY_GINI: 0.2138914, SHANNON_ENTROPY: 12.6189968, 
SearchBayesianSkopt: Config 948 is suboptimal. Config: {'topK': 1066, 'shrink': 364, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.34632826472638506, 'tversky_beta': 1.219188591915809} - results: ROC_AUC: 0.0779605, PRECISION: 0.0150844, PRECISION_RECALL_MIN_DEN: 0.0622427, RECALL: 0.0609491, MAP: 0.0262518, MRR: 0.0525863, NDCG: 0.0405787, F1: 0.0241836, HIT_RATE: 0.1508445, ARHR: 0.0566698, NOVELTY: 0.0049746, AVERAGE_POPULARITY: 0.0183460, DIVERSITY_MEAN_INTER_LIST: 0.9956619, DIVERSITY_HERFINDAHL: 0.9995469, COVERAGE_ITEM: 0.4614052, COVERAGE_ITEM_CORRECT: 0.0267565, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0841827, DIVERSITY_GINI: 0.1933215, SHANNON_ENTROPY: 12.4581791, 
SearchBayesianSkopt: Config 949 is suboptimal. Config: {'topK': 709, 'shrink': 2426, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.48713184751040595, 'tversky_beta': 0.8079267939837014} - results: ROC_AUC: 0.0805842, PRECISION: 0.0155698, PRECISION_RECALL_MIN_DEN: 0.0641187, RECALL: 0.0627527, MAP: 0.0270142, MRR: 0.0538773, NDCG: 0.0417175, F1: 0.0249493, HIT_RATE: 0.1556979, ARHR: 0.0581223, NOVELTY: 0.0049665, AVERAGE_POPULARITY: 0.0183095, DIVERSITY_MEAN_INTER_LIST: 0.9958837, DIVERSITY_HERFINDAHL: 0.9995690, COVERAGE_ITEM: 0.4745717, COVERAGE_ITEM_CORRECT: 0.0276420, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0863219, DIVERSITY_GINI: 0.2038796, SHANNON_ENTROPY: 12.5396803, 
SearchBayesianSkopt: Config 950 is suboptimal. Config: {'topK': 1997, 'shrink': 2901, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.3511335936608286, 'tversky_beta': 1.1089789460103578} - results: ROC_AUC: 0.0741561, PRECISION: 0.0147544, PRECISION_RECALL_MIN_DEN: 0.0613976, RECALL: 0.0602283, MAP: 0.0252105, MRR: 0.0497012, NDCG: 0.0393107, F1: 0.0237024, HIT_RATE: 0.1475442, ARHR: 0.0536318, NOVELTY: 0.0049880, AVERAGE_POPULARITY: 0.0186269, DIVERSITY_MEAN_INTER_LIST: 0.9947291, DIVERSITY_HERFINDAHL: 0.9994536, COVERAGE_ITEM: 0.4471607, COVERAGE_ITEM_CORRECT: 0.0260635, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0821694, DIVERSITY_GINI: 0.1809399, SHANNON_ENTROPY: 12.3194306, 
SearchBayesianSkopt: Config 951 is suboptimal. Config: {'topK': 858, 'shrink': 838, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.92919792347904, 'tversky_beta': 1.5777987856452478} - results: ROC_AUC: 0.0802778, PRECISION: 0.0154145, PRECISION_RECALL_MIN_DEN: 0.0626151, RECALL: 0.0612117, MAP: 0.0267610, MRR: 0.0537728, NDCG: 0.0412089, F1: 0.0246273, HIT_RATE: 0.1541448, ARHR: 0.0580957, NOVELTY: 0.0049689, AVERAGE_POPULARITY: 0.0183650, DIVERSITY_MEAN_INTER_LIST: 0.9959129, DIVERSITY_HERFINDAHL: 0.9995720, COVERAGE_ITEM: 0.4699519, COVERAGE_ITEM_CORRECT: 0.0275650, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0853152, DIVERSITY_GINI: 0.2003608, SHANNON_ENTROPY: 12.5210573, 
SearchBayesianSkopt: Config 952 is suboptimal. Config: {'topK': 1041, 'shrink': 2341, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.40083272702836703, 'tversky_beta': 1.004698712406109} - results: ROC_AUC: 0.0774505, PRECISION: 0.0150650, PRECISION_RECALL_MIN_DEN: 0.0620510, RECALL: 0.0607721, MAP: 0.0259697, MRR: 0.0520547, NDCG: 0.0403192, F1: 0.0241447, HIT_RATE: 0.1506504, ARHR: 0.0559923, NOVELTY: 0.0049753, AVERAGE_POPULARITY: 0.0182815, DIVERSITY_MEAN_INTER_LIST: 0.9954273, DIVERSITY_HERFINDAHL: 0.9995234, COVERAGE_ITEM: 0.4624062, COVERAGE_ITEM_CORRECT: 0.0267950, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0841827, DIVERSITY_GINI: 0.1932348, SHANNON_ENTROPY: 12.4427144, 
SearchBayesianSkopt: Config 953 is suboptimal. Config: {'topK': 516, 'shrink': 2370, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.5571455883294911, 'tversky_beta': 0.9190483303664279} - results: ROC_AUC: 0.0814022, PRECISION: 0.0160940, PRECISION_RECALL_MIN_DEN: 0.0670080, RECALL: 0.0655985, MAP: 0.0280241, MRR: 0.0553012, NDCG: 0.0432600, F1: 0.0258467, HIT_RATE: 0.1609396, ARHR: 0.0597967, NOVELTY: 0.0049659, AVERAGE_POPULARITY: 0.0183255, DIVERSITY_MEAN_INTER_LIST: 0.9961989, DIVERSITY_HERFINDAHL: 0.9996005, COVERAGE_ITEM: 0.4884312, COVERAGE_ITEM_CORRECT: 0.0286814, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0889644, DIVERSITY_GINI: 0.2153486, SHANNON_ENTROPY: 12.6289763, 
SearchBayesianSkopt: Config 954 is suboptimal. Config: {'topK': 308, 'shrink': 1155, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.3424970710885958, 'tversky_beta': 0.43855153352242005} - results: ROC_AUC: 0.0831756, PRECISION: 0.0163075, PRECISION_RECALL_MIN_DEN: 0.0677216, RECALL: 0.0663065, MAP: 0.0281798, MRR: 0.0557190, NDCG: 0.0437081, F1: 0.0261770, HIT_RATE: 0.1630751, ARHR: 0.0602923, NOVELTY: 0.0049552, AVERAGE_POPULARITY: 0.0183122, DIVERSITY_MEAN_INTER_LIST: 0.9964171, DIVERSITY_HERFINDAHL: 0.9996224, COVERAGE_ITEM: 0.5071030, COVERAGE_ITEM_CORRECT: 0.0291819, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0900969, DIVERSITY_GINI: 0.2295608, SHANNON_ENTROPY: 12.7242795, 
SearchBayesianSkopt: Config 955 is suboptimal. Config: {'topK': 1804, 'shrink': 1548, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.29299345982389596, 'tversky_beta': 1.2094476401787781} - results: ROC_AUC: 0.0745011, PRECISION: 0.0145409, PRECISION_RECALL_MIN_DEN: 0.0603689, RECALL: 0.0592117, MAP: 0.0251414, MRR: 0.0492332, NDCG: 0.0390118, F1: 0.0233481, HIT_RATE: 0.1454087, ARHR: 0.0531549, NOVELTY: 0.0049898, AVERAGE_POPULARITY: 0.0185722, DIVERSITY_MEAN_INTER_LIST: 0.9946672, DIVERSITY_HERFINDAHL: 0.9994474, COVERAGE_ITEM: 0.4452358, COVERAGE_ITEM_CORRECT: 0.0257555, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0809110, DIVERSITY_GINI: 0.1797397, SHANNON_ENTROPY: 12.3102089, 
SearchBayesianSkopt: Config 956 is suboptimal. Config: {'topK': 1588, 'shrink': 985, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.9269484944862909, 'tversky_beta': 1.9561371424648255} - results: ROC_AUC: 0.0759954, PRECISION: 0.0147350, PRECISION_RECALL_MIN_DEN: 0.0613123, RECALL: 0.0601323, MAP: 0.0258083, MRR: 0.0514699, NDCG: 0.0398712, F1: 0.0236699, HIT_RATE: 0.1473500, ARHR: 0.0553933, NOVELTY: 0.0049830, AVERAGE_POPULARITY: 0.0186073, DIVERSITY_MEAN_INTER_LIST: 0.9953198, DIVERSITY_HERFINDAHL: 0.9995127, COVERAGE_ITEM: 0.4541675, COVERAGE_ITEM_CORRECT: 0.0261405, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0825469, DIVERSITY_GINI: 0.1865810, SHANNON_ENTROPY: 12.3901100, 
SearchBayesianSkopt: Config 957 is suboptimal. Config: {'topK': 1469, 'shrink': 2759, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.0386767434349973, 'tversky_beta': 1.8067500235823217} - results: ROC_AUC: 0.0757169, PRECISION: 0.0146768, PRECISION_RECALL_MIN_DEN: 0.0609805, RECALL: 0.0597590, MAP: 0.0257019, MRR: 0.0513006, NDCG: 0.0396795, F1: 0.0235658, HIT_RATE: 0.1467676, ARHR: 0.0551976, NOVELTY: 0.0049839, AVERAGE_POPULARITY: 0.0184646, DIVERSITY_MEAN_INTER_LIST: 0.9951049, DIVERSITY_HERFINDAHL: 0.9994912, COVERAGE_ITEM: 0.4546295, COVERAGE_ITEM_CORRECT: 0.0261790, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0819177, DIVERSITY_GINI: 0.1867842, SHANNON_ENTROPY: 12.3804021, 
SearchBayesianSkopt: Config 958 is suboptimal. Config: {'topK': 1548, 'shrink': 1897, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.547663463412667, 'tversky_beta': 1.5080460261366435} - results: ROC_AUC: 0.0756212, PRECISION: 0.0145991, PRECISION_RECALL_MIN_DEN: 0.0609624, RECALL: 0.0597812, MAP: 0.0256672, MRR: 0.0510530, NDCG: 0.0396241, F1: 0.0234673, HIT_RATE: 0.1459911, ARHR: 0.0549964, NOVELTY: 0.0049803, AVERAGE_POPULARITY: 0.0185985, DIVERSITY_MEAN_INTER_LIST: 0.9953059, DIVERSITY_HERFINDAHL: 0.9995113, COVERAGE_ITEM: 0.4555534, COVERAGE_ITEM_CORRECT: 0.0260250, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0815402, DIVERSITY_GINI: 0.1875280, SHANNON_ENTROPY: 12.3953433, 
SearchBayesianSkopt: Config 959 is suboptimal. Config: {'topK': 922, 'shrink': 990, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.978379727772025, 'tversky_beta': 0.2150263255379528} - results: ROC_AUC: 0.0787883, PRECISION: 0.0152980, PRECISION_RECALL_MIN_DEN: 0.0625938, RECALL: 0.0612306, MAP: 0.0265977, MRR: 0.0534176, NDCG: 0.0410331, F1: 0.0244799, HIT_RATE: 0.1529800, ARHR: 0.0576429, NOVELTY: 0.0049632, AVERAGE_POPULARITY: 0.0182845, DIVERSITY_MEAN_INTER_LIST: 0.9958547, DIVERSITY_HERFINDAHL: 0.9995661, COVERAGE_ITEM: 0.4711838, COVERAGE_ITEM_CORRECT: 0.0272185, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0846860, DIVERSITY_GINI: 0.2003367, SHANNON_ENTROPY: 12.5152537, 
SearchBayesianSkopt: Config 960 is suboptimal. Config: {'topK': 392, 'shrink': 2512, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.8486299787818135, 'tversky_beta': 0.07402689592118873} - results: ROC_AUC: 0.0834151, PRECISION: 0.0160163, PRECISION_RECALL_MIN_DEN: 0.0669454, RECALL: 0.0656225, MAP: 0.0284479, MRR: 0.0570910, NDCG: 0.0437608, F1: 0.0257483, HIT_RATE: 0.1601631, ARHR: 0.0616692, NOVELTY: 0.0049597, AVERAGE_POPULARITY: 0.0182341, DIVERSITY_MEAN_INTER_LIST: 0.9963042, DIVERSITY_HERFINDAHL: 0.9996111, COVERAGE_ITEM: 0.4995573, COVERAGE_ITEM_CORRECT: 0.0286429, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0884611, DIVERSITY_GINI: 0.2234026, SHANNON_ENTROPY: 12.6810330, 
SearchBayesianSkopt: Config 961 is suboptimal. Config: {'topK': 347, 'shrink': 1421, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.3278030184387864, 'tversky_beta': 0.4647093545212694} - results: ROC_AUC: 0.0831384, PRECISION: 0.0161522, PRECISION_RECALL_MIN_DEN: 0.0673025, RECALL: 0.0659715, MAP: 0.0283171, MRR: 0.0566968, NDCG: 0.0437481, F1: 0.0259507, HIT_RATE: 0.1615220, ARHR: 0.0612257, NOVELTY: 0.0049536, AVERAGE_POPULARITY: 0.0182106, DIVERSITY_MEAN_INTER_LIST: 0.9963584, DIVERSITY_HERFINDAHL: 0.9996165, COVERAGE_ITEM: 0.5035996, COVERAGE_ITEM_CORRECT: 0.0289124, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0895936, DIVERSITY_GINI: 0.2265949, SHANNON_ENTROPY: 12.7034861, 
SearchBayesianSkopt: Config 962 is suboptimal. Config: {'topK': 825, 'shrink': 1105, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.9528527733257728, 'tversky_beta': 0.542990790721459} - results: ROC_AUC: 0.0800993, PRECISION: 0.0155892, PRECISION_RECALL_MIN_DEN: 0.0633841, RECALL: 0.0619716, MAP: 0.0269264, MRR: 0.0543920, NDCG: 0.0415552, F1: 0.0249118, HIT_RATE: 0.1558921, ARHR: 0.0588386, NOVELTY: 0.0049642, AVERAGE_POPULARITY: 0.0183611, DIVERSITY_MEAN_INTER_LIST: 0.9960401, DIVERSITY_HERFINDAHL: 0.9995847, COVERAGE_ITEM: 0.4753032, COVERAGE_ITEM_CORRECT: 0.0279500, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0858185, DIVERSITY_GINI: 0.2043260, SHANNON_ENTROPY: 12.5556110, 
SearchBayesianSkopt: Config 963 is suboptimal. Config: {'topK': 91, 'shrink': 388, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.6466296245160791, 'tversky_beta': 0.7714723108982631} - results: ROC_AUC: 0.0849188, PRECISION: 0.0172005, PRECISION_RECALL_MIN_DEN: 0.0687703, RECALL: 0.0672854, MAP: 0.0291397, MRR: 0.0578179, NDCG: 0.0450418, F1: 0.0273974, HIT_RATE: 0.1720054, ARHR: 0.0633734, NOVELTY: 0.0049445, AVERAGE_POPULARITY: 0.0184688, DIVERSITY_MEAN_INTER_LIST: 0.9969696, DIVERSITY_HERFINDAHL: 0.9996776, COVERAGE_ITEM: 0.5527238, COVERAGE_ITEM_CORRECT: 0.0311068, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0923619, DIVERSITY_GINI: 0.2659150, SHANNON_ENTROPY: 12.9560546, 
SearchBayesianSkopt: Config 964 is suboptimal. Config: {'topK': 1442, 'shrink': 450, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.292768019917894, 'tversky_beta': 1.0648771024860129} - results: ROC_AUC: 0.0774343, PRECISION: 0.0148903, PRECISION_RECALL_MIN_DEN: 0.0615793, RECALL: 0.0602905, MAP: 0.0261922, MRR: 0.0523689, NDCG: 0.0402583, F1: 0.0238823, HIT_RATE: 0.1489031, ARHR: 0.0566917, NOVELTY: 0.0049736, AVERAGE_POPULARITY: 0.0185073, DIVERSITY_MEAN_INTER_LIST: 0.9958017, DIVERSITY_HERFINDAHL: 0.9995608, COVERAGE_ITEM: 0.4635226, COVERAGE_ITEM_CORRECT: 0.0265255, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0821694, DIVERSITY_GINI: 0.1949721, SHANNON_ENTROPY: 12.4805081, 
SearchBayesianSkopt: Config 965 is suboptimal. Config: {'topK': 1641, 'shrink': 1917, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.866458496914517, 'tversky_beta': 0.21195175331936073} - results: ROC_AUC: 0.0749467, PRECISION: 0.0145797, PRECISION_RECALL_MIN_DEN: 0.0604593, RECALL: 0.0592634, MAP: 0.0253666, MRR: 0.0507830, NDCG: 0.0392780, F1: 0.0234021, HIT_RATE: 0.1457969, ARHR: 0.0546611, NOVELTY: 0.0049840, AVERAGE_POPULARITY: 0.0185979, DIVERSITY_MEAN_INTER_LIST: 0.9950280, DIVERSITY_HERFINDAHL: 0.9994835, COVERAGE_ITEM: 0.4556304, COVERAGE_ITEM_CORRECT: 0.0259095, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0811627, DIVERSITY_GINI: 0.1862590, SHANNON_ENTROPY: 12.3706468, 
SearchBayesianSkopt: Config 966 is suboptimal. Config: {'topK': 952, 'shrink': 190, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.47203914690367166, 'tversky_beta': 1.3796020790702228} - results: ROC_AUC: 0.0804877, PRECISION: 0.0155116, PRECISION_RECALL_MIN_DEN: 0.0636766, RECALL: 0.0622893, MAP: 0.0269249, MRR: 0.0543821, NDCG: 0.0416023, F1: 0.0248379, HIT_RATE: 0.1551155, ARHR: 0.0587023, NOVELTY: 0.0049695, AVERAGE_POPULARITY: 0.0183769, DIVERSITY_MEAN_INTER_LIST: 0.9959921, DIVERSITY_HERFINDAHL: 0.9995799, COVERAGE_ITEM: 0.4687199, COVERAGE_ITEM_CORRECT: 0.0276035, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0860702, DIVERSITY_GINI: 0.2004870, SHANNON_ENTROPY: 12.5303179, 
SearchBayesianSkopt: Config 967 is suboptimal. Config: {'topK': 699, 'shrink': 491, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.3295667218308283, 'tversky_beta': 0.06072029169038308} - results: ROC_AUC: 0.0811187, PRECISION: 0.0156280, PRECISION_RECALL_MIN_DEN: 0.0644293, RECALL: 0.0630632, MAP: 0.0269605, MRR: 0.0544277, NDCG: 0.0418186, F1: 0.0250486, HIT_RATE: 0.1562803, ARHR: 0.0587239, NOVELTY: 0.0049641, AVERAGE_POPULARITY: 0.0182205, DIVERSITY_MEAN_INTER_LIST: 0.9960504, DIVERSITY_HERFINDAHL: 0.9995857, COVERAGE_ITEM: 0.4814244, COVERAGE_ITEM_CORRECT: 0.0277575, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0865735, DIVERSITY_GINI: 0.2085051, SHANNON_ENTROPY: 12.5772074, 
SearchBayesianSkopt: Config 968 is suboptimal. Config: {'topK': 851, 'shrink': 1400, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.057277993281138, 'tversky_beta': 1.2173493395675756} - results: ROC_AUC: 0.0799533, PRECISION: 0.0154533, PRECISION_RECALL_MIN_DEN: 0.0628739, RECALL: 0.0614677, MAP: 0.0267119, MRR: 0.0536348, NDCG: 0.0412200, F1: 0.0246975, HIT_RATE: 0.1545331, ARHR: 0.0579546, NOVELTY: 0.0049668, AVERAGE_POPULARITY: 0.0183464, DIVERSITY_MEAN_INTER_LIST: 0.9958688, DIVERSITY_HERFINDAHL: 0.9995675, COVERAGE_ITEM: 0.4707603, COVERAGE_ITEM_CORRECT: 0.0276035, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0851894, DIVERSITY_GINI: 0.2005467, SHANNON_ENTROPY: 12.5182039, 
SearchBayesianSkopt: Config 969 is suboptimal. Config: {'topK': 706, 'shrink': 1963, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.9524599615343776, 'tversky_beta': 1.5385167717291008} - results: ROC_AUC: 0.0809548, PRECISION: 0.0156863, PRECISION_RECALL_MIN_DEN: 0.0645976, RECALL: 0.0632104, MAP: 0.0270434, MRR: 0.0542472, NDCG: 0.0418983, F1: 0.0251350, HIT_RATE: 0.1568627, ARHR: 0.0585547, NOVELTY: 0.0049648, AVERAGE_POPULARITY: 0.0183034, DIVERSITY_MEAN_INTER_LIST: 0.9960363, DIVERSITY_HERFINDAHL: 0.9995843, COVERAGE_ITEM: 0.4774591, COVERAGE_ITEM_CORRECT: 0.0278345, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0868252, DIVERSITY_GINI: 0.2059801, SHANNON_ENTROPY: 12.5631900, 
SearchBayesianSkopt: Config 970 is suboptimal. Config: {'topK': 1028, 'shrink': 2188, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.5260483480760972, 'tversky_beta': 1.1656611582807714} - results: ROC_AUC: 0.0777742, PRECISION: 0.0150456, PRECISION_RECALL_MIN_DEN: 0.0620380, RECALL: 0.0607814, MAP: 0.0262315, MRR: 0.0525382, NDCG: 0.0405572, F1: 0.0241205, HIT_RATE: 0.1504562, ARHR: 0.0565257, NOVELTY: 0.0049751, AVERAGE_POPULARITY: 0.0182896, DIVERSITY_MEAN_INTER_LIST: 0.9954688, DIVERSITY_HERFINDAHL: 0.9995275, COVERAGE_ITEM: 0.4634841, COVERAGE_ITEM_CORRECT: 0.0266795, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0840569, DIVERSITY_GINI: 0.1937387, SHANNON_ENTROPY: 12.4485365, 
SearchBayesianSkopt: Config 971 is suboptimal. Config: {'topK': 324, 'shrink': 1492, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.5521126076685399, 'tversky_beta': 0.1602941898467494} - results: ROC_AUC: 0.0831038, PRECISION: 0.0162299, PRECISION_RECALL_MIN_DEN: 0.0672757, RECALL: 0.0658342, MAP: 0.0283147, MRR: 0.0562706, NDCG: 0.0437179, F1: 0.0260401, HIT_RATE: 0.1622986, ARHR: 0.0608490, NOVELTY: 0.0049523, AVERAGE_POPULARITY: 0.0182753, DIVERSITY_MEAN_INTER_LIST: 0.9964664, DIVERSITY_HERFINDAHL: 0.9996273, COVERAGE_ITEM: 0.5052166, COVERAGE_ITEM_CORRECT: 0.0291049, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0897194, DIVERSITY_GINI: 0.2287780, SHANNON_ENTROPY: 12.7252524, 
